-9.67638	1
-9.37638	0
-9.07638	2
-8.77638	2
-8.47638	0
-8.17638	1
-7.87638	0
-7.57638	5
-7.27638	6
-6.97638	5
-6.67638	0
-6.37638	7
-6.07638	8
-5.77638	13
-5.47638	12
-5.17638	5
-4.87638	11
-4.57638	18
-4.27638	11
-3.97638	14
-3.67638	14
-3.37638	20
-3.07638	22
-2.77638	10
-2.47638	19
-2.17638	35
-1.87638	19
-1.57638	24
-1.27638	27
-0.976377	17
-0.676377	28
-0.376377	42
-0.0763766	19
0.223623	25
0.523623	29
0.823623	32
1.12362	26
1.42362	27
1.72362	28
2.02362	19
2.32362	21
2.62362	34
2.92362	18
3.22362	19
3.52362	17
3.82362	22
4.12362	12
4.42362	8
4.72362	12
5.02362	4
5.32362	6
5.62362	6
5.92362	6
6.22362	4
6.52362	4
6.82362	0
7.12362	1
7.42362	3
7.72362	4
8.02362	0
8.32362	1
8.62362	0
8.92362	2
9.22362	0
9.52362	1
9.82362	0
10.1236	0
10.4236	1
10.7236	0
11.0236	0
11.3236	0
11.6236	0
11.9236	0
12.2236	0
12.5236	1
12.8236	0
