-5.70587	2.13514e-07	-5.43215	9.80533e-07
-5.69699	2.24614e-07	-5.41422	1.08066e-06
-5.65348	2.87519e-07	-5.36876	1.3808e-06
-5.63429	3.20415e-07	-5.35247	1.50675e-06
-5.62987	3.28477e-07	-5.3443	1.57406e-06
-5.59845	3.91855e-07	-5.3082	1.90781e-06
-5.59571	3.97909e-07	-5.28901	2.11198e-06
-5.55269	5.05743e-07	-5.28067	2.20718e-06
-5.51741	6.14785e-07	-5.28042	2.21012e-06
-5.5133	6.28879e-07	-5.26498	2.3975e-06
-5.4904	7.13327e-07	-5.24721	2.63227e-06
-5.48894	7.19095e-07	-5.24648	2.64237e-06
-5.48689	7.27217e-07	-5.16108	4.12086e-06
-5.41996	1.04753e-06	-5.13871	4.62419e-06
-5.37167	1.35941e-06	-5.13151	4.79817e-06
-5.36174	1.4338e-06	-5.1276	4.89541e-06
-5.33973	1.61295e-06	-5.09888	5.66981e-06
-5.29207	2.07807e-06	-5.08492	6.08767e-06
-5.26462	2.40208e-06	-5.07856	6.28734e-06
-5.15961	4.15238e-06	-5.06251	6.82055e-06
-5.12761	4.89523e-06	-5.05001	7.26577e-06
-5.09517	5.77814e-06	-5.03256	7.93361e-06
-5.0049	9.11524e-06	-4.95832	1.14961e-05
-4.97495	1.05846e-05	-4.93889	1.26561e-05
-4.92114	1.38135e-05	-4.90699	1.4808e-05
-4.91307	1.43728e-05	-4.86039	1.85924e-05
-4.8582	1.87915e-05	-4.80454	2.43525e-05
-4.8222	2.23683e-05	-4.78465	2.679e-05
-4.79359	2.56668e-05	-4.75343	3.10907e-05
-4.77927	2.74878e-05	-4.74616	3.21826e-05
-4.76572	2.93235e-05	-4.73462	3.39923e-05
-4.7576	3.04801e-05	-4.72394	3.57534e-05
-4.73498	3.39352e-05	-4.66827	4.64357e-05
-4.72046	3.63458e-05	-4.64739	5.11788e-05
-4.69162	4.16288e-05	-4.61535	5.93648e-05
-4.69137	4.1677e-05	-4.6146	5.95716e-05
-4.67692	4.45957e-05	-4.59971	6.38014e-05
-4.61252	6.01464e-05	-4.59443	6.53689e-05
-4.61069	6.06572e-05	-4.58773	6.74124e-05
-4.60722	6.16326e-05	-4.52355	9.03043e-05
-4.60253	6.29781e-05	-4.52141	9.11854e-05
-4.59955	6.38487e-05	-4.51936	9.20317e-05
-4.57317	7.2062e-05	-4.47497	0.000112368
-4.54064	8.3575e-05	-4.38106	0.000170311
-4.51704	9.30021e-05	-4.37482	0.000175022
-4.51401	9.42842e-05	-4.36345	0.000183939
-4.51321	9.46232e-05	-4.36022	0.000186548
-4.48309	0.000108354	-4.35929	0.000187303
-4.46897	0.000115424	-4.25756	0.000290337
-4.4489	0.00012623	-4.22976	0.000326689
-4.4479	0.00012679	-4.13592	0.000483742
-4.36733	0.000180851	-4.12528	0.000505458
-4.30386	0.000238138	-4.06236	0.000653978
-4.29978	0.00024235	-3.99644	0.000852926
-4.29941	0.000242735	-3.97367	0.000933949
-4.26946	0.000275973	-3.97237	0.000938799
-4.25521	0.000293255	-3.87228	0.00139016
-4.218	0.000343326	-3.86439	0.00143323
-4.20074	0.000369198	-3.82756	0.00165136
-4.18751	0.000390262	-3.80842	0.00177654
-4.13922	0.000477175	-3.796	0.00186246
-4.13337	0.00048886	-3.74852	0.00222777
-4.12229	0.00051174	-3.73797	0.00231746
-4.1204	0.000515732	-3.72803	0.00240513
-4.08626	0.000593303	-3.70031	0.00266595
-4.04657	0.000697212	-3.6896	0.00277355
-4.04523	0.000700999	-3.59691	0.00388767
-4.02747	0.000753088	-3.57989	0.00413248
-4.02227	0.000769033	-3.56265	0.00439495
-4.01772	0.000783209	-3.52366	0.00504603
-4.01309	0.000797927	-3.51289	0.00524085
-3.98861	0.000880032	-3.4999	0.00548521
-3.90745	0.00121242	-3.49856	0.00551095
-3.90567	0.00122086	-3.42929	0.00700532
-3.86499	0.00142995	-3.42748	0.00704902
-3.83875	0.00158198	-3.37897	0.00831415
-3.82336	0.00167805	-3.37784	0.00834615
-3.79733	0.00185309	-3.37692	0.00837214
-3.78135	0.0019687	-3.37261	0.00849477
-3.78031	0.00197645	-3.32684	0.00990229
-3.75007	0.00221482	-3.30799	0.0105414
-3.72429	0.00243888	-3.29893	0.0108614
-3.72154	0.00246396	-3.243	0.0130421
-3.71547	0.00252019	-3.20941	0.0145347
-3.63905	0.0033379	-3.2079	0.0146052
-3.62371	0.0035291	-3.1906	0.0154364
-3.61594	0.00362982	-3.18185	0.0158727
-3.60309	0.00380212	-3.16894	0.0165368
-3.57228	0.00424651	-3.16875	0.016547
-3.56792	0.00431311	-3.16646	0.0166674
-3.51828	0.0051426	-3.16601	0.0166914
-3.51145	0.00526758	-3.15368	0.0173546
-3.48559	0.00576631	-3.15352	0.017363
-3.48229	0.00583294	-3.13638	0.0183246
-3.47679	0.00594557	-3.0564	0.0234745
-3.4605	0.00629135	-3.05338	0.0236918
-3.39609	0.00784579	-3.02624	0.0257293
-3.39344	0.00791681	-3.02079	0.0261566
-3.36861	0.00860996	-2.99983	0.0278602
-3.36184	0.00880829	-2.98955	0.0287311
-3.35858	0.00890531	-2.98331	0.0292719
-3.35482	0.0090186	-2.96262	0.0311291
-3.3366	0.00958529	-2.93064	0.034205
-3.32881	0.00983761	-2.91331	0.0359812
-3.32451	0.0099793	-2.90148	0.0372408
-3.29704	0.0109294	-2.89217	0.0382582
-3.27493	0.0117529	-2.88501	0.0390587
-3.2635	0.0122006	-2.87965	0.0396668
-3.23762	0.0132713	-2.86523	0.0413439
-3.23174	0.0135262	-2.85278	0.0428415
-3.21566	0.0142456	-2.8523	0.0429
-3.19488	0.0152269	-2.84819	0.0434065
-3.16362	0.0168178	-2.84366	0.0439692
-3.14872	0.0176278	-2.83962	0.0444774
-3.1477	0.0176847	-2.8337	0.0452302
-3.13796	0.0182341	-2.8265	0.0461617
-3.13227	0.0185623	-2.79559	0.0503524
-3.13011	0.0186886	-2.79102	0.0509979
-3.12107	0.0192241	-2.78376	0.0520417
-3.09211	0.0210338	-2.76561	0.0547285
-3.091	0.0211062	-2.7581	0.0558755
-3.09033	0.0211497	-2.74767	0.0575039
-3.08929	0.0212174	-2.73303	0.0598574
-3.07475	0.02219	-2.72401	0.0613492
-3.07177	0.0223945	-2.67466	0.0700916
-2.98623	0.0290175	-2.66077	0.0727372
-2.98094	0.0294798	-2.65135	0.07458
-2.96958	0.0304926	-2.64085	0.0766797
-2.96391	0.0310098	-2.57167	0.0918315
-2.96115	0.031265	-2.55134	0.0967408
-2.94674	0.0326241	-2.5204	0.104637
-2.94568	0.0327263	-2.50053	0.109987
-2.92426	0.03485	-2.47488	0.117235
-2.90428	0.0369397	-2.47065	0.118468
-2.90122	0.0372689	-2.46135	0.121217
-2.89555	0.0378863	-2.45424	0.123352
-2.81791	0.0472942	-2.4147	0.135818
-2.8064	0.04885	-2.35568	0.156348
-2.7373	0.0591628	-2.35228	0.157602
-2.71015	0.0637036	-2.34836	0.159061
-2.67639	0.0697668	-2.34033	0.162083
-2.65059	0.0747294	-2.33639	0.163587
-2.61105	0.0829229	-2.32135	0.169416
-2.60343	0.0845851	-2.2871	0.183327
-2.57673	0.0906438	-2.28274	0.185165
-2.55941	0.094765	-2.28177	0.185575
-2.55694	0.0953672	-2.27722	0.187509
-2.53762	0.100177	-2.27161	0.189915
-2.53621	0.100536	-2.26966	0.190758
-2.53409	0.101078	-2.26853	0.191249
-2.52842	0.102538	-2.26383	0.193296
-2.50282	0.10936	-2.22503	0.210888
-2.47187	0.118112	-2.22115	0.212714
-2.46072	0.121404	-2.21668	0.214835
-2.42767	0.131618	-2.21177	0.217181
-2.40344	0.139551	-2.21141	0.217355
-2.40178	0.14011	-2.20376	0.221058
-2.39041	0.143977	-2.20342	0.221223
-2.3763	0.148902	-2.13613	0.255998
-2.36767	0.151983	-2.1331	0.257661
-2.34443	0.160536	-2.12058	0.264612
-2.3155	0.171731	-2.11934	0.265307
-2.30543	0.175774	-2.10877	0.271306
-2.30284	0.176825	-2.08431	0.285581
-2.29267	0.181006	-2.08041	0.287909
-2.28526	0.184103	-2.04433	0.31015
-2.2816	0.185647	-2.03113	0.318607
-2.27335	0.189168	-2.02779	0.320768
-2.27331	0.189187	-2.02144	0.324924
-2.27003	0.1906	-1.99861	0.340177
-2.26764	0.191636	-1.98838	0.347186
-2.26761	0.19165	-1.98758	0.347738
-2.25053	0.199187	-1.98716	0.348028
-2.23807	0.204837	-1.9567	0.369574
-2.21767	0.214361	-1.93519	0.385374
-2.21709	0.214639	-1.92935	0.389747
-2.21662	0.214859	-1.90613	0.407497
-2.21191	0.217114	-1.89284	0.417911
-2.20954	0.218252	-1.88727	0.422332
-2.20741	0.219282	-1.87612	0.43129
-2.19419	0.225755	-1.87543	0.43185
-2.17531	0.235264	-1.85522	0.448441
-2.17202	0.236953	-1.83341	0.466841
-2.16996	0.238014	-1.81254	0.48495
-2.16436	0.240921	-1.80748	0.489411
-2.14508	0.251138	-1.79717	0.498589
-2.13297	0.257731	-1.76716	0.525986
-2.12887	0.259993	-1.75954	0.5331
-2.12445	0.262447	-1.75598	0.536447
-2.12218	0.263713	-1.75024	0.541873
-2.10545	0.273205	-1.73403	0.55739
-2.08171	0.28713	-1.71022	0.580718
-2.08039	0.287921	-1.69723	0.593716
-2.05531	0.303247	-1.68299	0.608173
-2.03504	0.316082	-1.67169	0.619814
-2.03494	0.316144	-1.66512	0.626649
-2.0173	0.32765	-1.66449	0.627305
-1.97814	0.354309	-1.66131	0.630626
-1.97052	0.359684	-1.65468	0.637602
-1.95898	0.367932	-1.64563	0.647196
-1.94606	0.377326	-1.64524	0.64761
-1.9455	0.37774	-1.63125	0.662621
-1.93007	0.389207	-1.63008	0.663893
-1.9277	0.390986	-1.61582	0.679434
-1.91738	0.398828	-1.61136	0.684341
-1.90974	0.404698	-1.60009	0.696831
-1.87667	0.430848	-1.57564	0.724424
-1.85206	0.451071	-1.57283	0.727638
-1.83047	0.469369	-1.56373	0.738086
-1.82694	0.472409	-1.55758	0.745213
-1.81713	0.480929	-1.54852	0.75577
-1.78921	0.505758	-1.52049	0.788981
-1.76923	0.524063	-1.51632	0.793997
-1.74297	0.548789	-1.49643	0.818142
-1.72799	0.563251	-1.4953	0.819531
-1.69448	0.596489	-1.43611	0.893808
-1.685	0.606122	-1.4359	0.894072
-1.68433	0.606802	-1.41345	0.92313
-1.6683	0.623332	-1.41205	0.924967
-1.66348	0.628362	-1.40298	0.936846
-1.64608	0.64671	-1.38001	0.967276
-1.62343	0.671107	-1.37787	0.970134
-1.61815	0.676879	-1.36174	0.99181
-1.60256	0.694081	-1.35488	1.00109
-1.59129	0.70669	-1.34937	1.00857
-1.56755	0.733687	-1.34289	1.01742
-1.54839	0.755925	-1.34078	1.0203
-1.54713	0.7574	-1.31556	1.05505
-1.53106	0.776365	-1.29446	1.08451
-1.52579	0.782638	-1.28881	1.09245
-1.51312	0.79786	-1.28423	1.09891
-1.51268	0.798382	-1.25967	1.13378
-1.51065	0.800838	-1.25303	1.14327
-1.50105	0.812501	-1.23015	1.17622
-1.48463	0.832666	-1.22792	1.17945
-1.45405	0.870935	-1.22542	1.18308
-1.44387	0.88387	-1.21732	1.19483
-1.44387	0.883871	-1.17537	1.25632
-1.44195	0.886324	-1.1693	1.2653
-1.42436	0.908955	-1.16323	1.27428
-1.40355	0.936097	-1.16285	1.27485
-1.32531	1.04156	-1.15283	1.28973
-1.30352	1.07181	-1.11882	1.34052
-1.28929	1.09177	-1.10573	1.36019
-1.28288	1.10081	-1.10433	1.36228
-1.27436	1.11287	-1.09925	1.36994
-1.26728	1.12293	-1.07932	1.4
-1.26104	1.13182	-1.0784	1.40139
-1.25738	1.13705	-1.07247	1.41035
-1.25095	1.14626	-1.06334	1.42417
-1.24484	1.15503	-1.06045	1.42856
-1.22926	1.17751	-1.01982	1.49021
-1.22614	1.18203	-1.0089	1.50682
-1.22435	1.18461	-0.990255	1.53516
-1.21751	1.19455	-0.943863	1.6056
-1.21535	1.19769	-0.943394	1.60631
-1.20959	1.2061	-0.926413	1.63202
-1.19715	1.22428	-0.92571	1.63308
-1.19367	1.22938	-0.897623	1.67544
-1.18733	1.2387	-0.873447	1.71169
-1.18257	1.24571	-0.861792	1.72909
-1.17326	1.25945	-0.857411	1.73561
-1.15328	1.28906	-0.849532	1.74733
-1.14535	1.30086	-0.844918	1.75417
-1.14436	1.30234	-0.826169	1.78187
-1.13541	1.31569	-0.796333	1.82552
-1.12059	1.33787	-0.780738	1.84811
-1.10961	1.35435	-0.776855	1.85371
-1.09347	1.37864	-0.773262	1.85887
-1.07933	1.39999	-0.762637	1.8741
-1.04441	1.45287	-0.761706	1.87543
-1.03621	1.46532	-0.747558	1.89556
-1.0322	1.47141	-0.738007	1.90906
-1.0248	1.48264	-0.737293	1.91007
-1.02404	1.48381	-0.732562	1.91672
-1.00359	1.51489	-0.731627	1.91803
-0.996266	1.52602	-0.723009	1.93009
-0.955817	1.58748	-0.69676	1.96639
-0.948299	1.59888	-0.673996	1.99731
-0.941442	1.60927	-0.665533	2.00867
-0.929958	1.62666	-0.646131	2.03439
-0.872017	1.71383	-0.632687	2.05195
-0.860014	1.73174	-0.597046	2.09742
-0.807736	1.8089	-0.597028	2.09744
-0.805212	1.81259	-0.585852	2.11135
-0.795157	1.82723	-0.581031	2.1173
-0.791973	1.83185	-0.571273	2.12923
-0.785094	1.84182	-0.564882	2.13698
-0.781008	1.84772	-0.557905	2.14537
-0.780744	1.8481	-0.544932	2.16077
-0.772336	1.86021	-0.53739	2.1696
-0.768956	1.86506	-0.533409	2.17423
-0.740116	1.90609	-0.527952	2.18054
-0.735867	1.91207	-0.524017	2.18506
-0.731726	1.91789	-0.511685	2.19905
-0.711363	1.94628	-0.502332	2.20951
-0.709323	1.9491	-0.466518	2.24818
-0.70455	1.95569	-0.445788	2.26953
-0.695842	1.96765	-0.443054	2.27229
-0.678448	1.99131	-0.420936	2.29411
-0.658198	2.01844	-0.410782	2.30382
-0.644463	2.03658	-0.407997	2.30645
-0.637533	2.04565	-0.407543	2.30687
-0.631	2.05414	-0.386268	2.32643
-0.624502	2.06254	-0.384294	2.3282
-0.603637	2.08913	-0.379461	2.33251
-0.602444	2.09064	-0.364537	2.34549
-0.583227	2.11459	-0.36195	2.3477
-0.564293	2.13769	-0.355189	2.35339
-0.547378	2.15788	-0.349166	2.35839
-0.531682	2.17623	-0.34687	2.36028
-0.523301	2.18588	-0.346126	2.36089
-0.520428	2.18916	-0.329332	2.37431
-0.512534	2.1981	-0.313459	2.38646
-0.507083	2.20422	-0.313213	2.38664
-0.489087	2.22406	-0.311118	2.3882
-0.485361	2.2281	-0.307088	2.39118
-0.477037	2.23705	-0.295662	2.39943
-0.476677	2.23743	-0.294869	2.39999
-0.473639	2.24066	-0.272727	2.41512
-0.473163	2.24117	-0.264507	2.42046
-0.471531	2.2429	-0.246079	2.43187
-0.452856	2.26234	-0.24228	2.43413
-0.445154	2.27018	-0.23792	2.43668
-0.444954	2.27038	-0.231128	2.44056
-0.443623	2.27172	-0.215562	2.44906
-0.435377	2.27997	-0.207226	2.45338
-0.426413	2.28879	-0.202441	2.45579
-0.414151	2.30062	-0.190613	2.4615
-0.401148	2.31285	-0.174611	2.46871
-0.390001	2.32307	-0.17301	2.46939
-0.373154	2.33805	-0.143957	2.48079
-0.366641	2.34369	-0.142767	2.48121
-0.36218	2.3475	-0.106047	2.49257
-0.357	2.35188	-0.0987436	2.49444
-0.353045	2.35518	-0.0754513	2.4995
-0.352922	2.35528	-0.0525321	2.50317
-0.33903	2.36663	0.0249347	2.50585
-0.332744	2.37163	0.025489	2.50581
-0.324712	2.3779	0.0492082	2.5036
-0.314746	2.38549	0.0552829	2.5028
-0.308129	2.39041	0.0745701	2.49967
-0.304992	2.39271	0.0766772	2.49927
-0.302914	2.39423	0.104338	2.49302
-0.294838	2.40001	0.16675	2.47202
-0.29356	2.40091	0.180431	2.46616
-0.27668	2.4125	0.209802	2.45206
-0.269152	2.41746	0.211058	2.45142
-0.264313	2.42058	0.215766	2.44895
-0.264153	2.42068	0.256457	2.42554
-0.261371	2.42245	0.267643	2.41844
-0.250371	2.42928	0.275694	2.41315
-0.228126	2.44225	0.293937	2.40065
-0.130027	2.48553	0.294648	2.40015
-0.11288	2.49071	0.301451	2.39528
-0.0916909	2.49611	0.302083	2.39483
-0.0916354	2.49613	0.305514	2.39233
-0.0761299	2.49937	0.309961	2.38906
-0.0755002	2.49949	0.323246	2.37903
-0.0655159	2.50125	0.32535	2.37741
-0.0508751	2.50339	0.347799	2.35952
-0.0452258	2.50407	0.349932	2.35776
-0.0337858	2.5052	0.360523	2.34891
-0.0256181	2.50581	0.379487	2.33248
-0.0153831	2.50633	0.384063	2.32841
-0.0107331	2.50648	0.3871	2.32569
0.0298966	2.50551	0.402333	2.31174
0.0498437	2.50352	0.406226	2.30811
0.0503734	2.50345	0.415699	2.29914
0.0568621	2.50258	0.446664	2.26865
0.0672843	2.50096	0.463148	2.2517
0.0689136	2.50068	0.464467	2.25032
0.110115	2.49148	0.482311	2.23139
0.128079	2.48615	0.489172	2.22397
0.133551	2.48437	0.515125	2.19518
0.142222	2.48141	0.537743	2.16919
0.143491	2.48096	0.545783	2.15976
0.143762	2.48086	0.56606	2.13555
0.152062	2.47782	0.571116	2.12942
0.157396	2.47577	0.583413	2.11436
0.161966	2.47396	0.595354	2.09953
0.177755	2.46734	0.60337	2.08947
0.181609	2.46563	0.608678	2.08276
0.184017	2.46455	0.620247	2.06801
0.185446	2.4639	0.644772	2.03617
0.194918	2.45946	0.665695	2.00845
0.203752	2.45513	0.680596	1.98841
0.218693	2.4474	0.697516	1.96536
0.224369	2.44432	0.714184	1.94237
0.241928	2.43434	0.741336	1.90437
0.244934	2.43256	0.749227	1.8932
0.24592	2.43197	0.753281	1.88744
0.274442	2.41399	0.775076	1.85627
0.293615	2.40088	0.775935	1.85503
0.30154	2.39522	0.818602	1.79299
0.321615	2.38029	0.833084	1.77167
0.361797	2.34783	0.838469	1.76372
0.375031	2.33641	0.839214	1.76261
0.381477	2.33072	0.844692	1.7545
0.402606	2.31149	0.85561	1.73829
0.413025	2.30169	0.857196	1.73593
0.418683	2.29628	0.85881	1.73353
0.463476	2.25136	0.868747	1.71872
0.467079	2.24759	0.877397	1.70579
0.4675	2.24714	0.88516	1.69415
0.469551	2.24499	0.900505	1.6711
0.485284	2.22819	0.903425	1.66671
0.485443	2.22802	0.903692	1.66631
0.486785	2.22656	0.906446	1.66216
0.499721	2.2124	0.922431	1.63804
0.501324	2.21063	0.924136	1.63546
0.503111	2.20864	0.939118	1.61279
0.506882	2.20444	0.950506	1.59553
0.513769	2.19671	0.953149	1.59152
0.523029	2.18619	0.974917	1.55847
0.550328	2.15439	0.975483	1.55761
0.57429	2.12556	1.00085	1.51906
0.593092	2.10236	1.0033	1.51533
0.605996	2.08616	1.01963	1.49051
0.623356	2.06401	1.02506	1.48225
0.626549	2.0599	1.03436	1.46812
0.655869	2.02153	1.03769	1.46306
0.656403	2.02083	1.04753	1.44813
0.658555	2.01797	1.06501	1.42164
0.667679	2.0058	1.06675	1.41901
0.66854	2.00464	1.07132	1.4121
0.695623	1.96795	1.07903	1.40043
0.70858	1.95013	1.09077	1.38271
0.712348	1.94492	1.09143	1.38172
0.726607	1.92506	1.09188	1.38105
0.734176	1.91445	1.10169	1.36626
0.735602	1.91245	1.12361	1.33335
0.740494	1.90555	1.13598	1.31484
0.741177	1.90459	1.13963	1.3094
0.74158	1.90402	1.14346	1.30367
0.765167	1.87049	1.15444	1.28733
0.773418	1.85865	1.1735	1.25909
0.785343	1.84146	1.17743	1.25329
0.797344	1.82405	1.19655	1.22516
0.811503	1.80339	1.20969	1.20594
0.83262	1.77236	1.21949	1.19167
0.834171	1.77007	1.24445	1.15559
0.841204	1.75967	1.25733	1.13712
0.861548	1.72945	1.25833	1.1357
0.868425	1.7192	1.30966	1.06326
0.885152	1.69417	1.32992	1.0352
0.890267	1.68649	1.34689	1.01195
0.897961	1.67493	1.36952	0.981318
0.914286	1.65034	1.37219	0.977738
0.916168	1.6475	1.37424	0.974995
0.921116	1.64003	1.39047	0.95336
0.923526	1.63638	1.40574	0.933219
0.936267	1.61711	1.41013	0.927476
0.939523	1.61218	1.41332	0.9233
0.943958	1.60546	1.41343	0.923156
0.94475	1.60426	1.43539	0.894727
0.946121	1.60218	1.43705	0.892601
0.964327	1.57456	1.438	0.891384
0.982848	1.54642	1.45343	0.871721
1.00034	1.51983	1.47324	0.846805
1.00409	1.51412	1.4819	0.836044
1.0163	1.49557	1.49461	0.820376
1.05797	1.4323	1.49988	0.813934
1.07164	1.41161	1.50452	0.808277
1.07603	1.40498	1.51924	0.790488
1.09077	1.38271	1.52976	0.777912
1.11872	1.34067	1.53711	0.769188
1.14855	1.29609	1.54139	0.764143
1.15809	1.28191	1.56183	0.740286
1.16012	1.2789	1.56915	0.731854
1.17258	1.26045	1.5728	0.72767
1.18732	1.23872	1.58231	0.716834
1.20565	1.21184	1.58625	0.712369
1.20728	1.20946	1.59514	0.702372
1.21303	1.20108	1.62139	0.673328
1.22251	1.18729	1.62961	0.6644
1.23889	1.16359	1.63048	0.663452
1.2396	1.16257	1.63059	0.663333
1.25855	1.13538	1.63113	0.662747
1.26226	1.13008	1.63128	0.662592
1.26311	1.12887	1.65162	0.640832
1.26607	1.12465	1.65176	0.640689
1.268	1.12191	1.65668	0.635494
1.27202	1.11619	1.66003	0.63197
1.27593	1.11064	1.66261	0.629264
1.2949	1.08388	1.66921	0.622386
1.29633	1.08189	1.67856	0.612723
1.3029	1.07269	1.68931	0.601731
1.32104	1.04745	1.69303	0.597958
1.33315	1.03076	1.70653	0.584388
1.34128	1.01961	1.7104	0.580544
1.34821	1.01015	1.73182	0.559529
1.35398	1.00232	1.74034	0.551313
1.37971	0.967668	1.74957	0.542508
1.39581	0.946287	1.76066	0.532051
1.40661	0.93208	1.76806	0.525149
1.41141	0.9258	1.77042	0.522955
1.41239	0.924522	1.77602	0.517788
1.41599	0.919828	1.79677	0.498946
1.4183	0.916814	1.8033	0.493117
1.43462	0.895724	1.80346	0.492975
1.4413	0.887155	1.82555	0.473606
1.44374	0.884033	1.84449	0.457426
1.45411	0.87085	1.85176	0.451322
1.4651	0.856994	1.85429	0.44921
1.47177	0.848643	1.85882	0.445448
1.50484	0.807887	1.86393	0.441237
1.51978	0.789841	1.8865	0.422953
1.54615	0.758545	1.90278	0.410102
1.55028	0.753714	1.90553	0.40796
1.55179	0.751944	1.90813	0.405947
1.58073	0.718631	1.91582	0.400015
1.5887	0.709602	1.91908	0.397522
1.59342	0.704299	1.93298	0.387022
1.61797	0.677069	1.96392	0.36438
1.62315	0.671417	1.96611	0.36282
1.63053	0.6634	1.97773	0.354597
1.64005	0.653151	1.9913	0.345174
1.65223	0.640191	2.00074	0.338733
1.68976	0.601276	2.00302	0.337191
1.70402	0.586902	2.01805	0.327155
1.70698	0.583941	2.06732	0.295828
1.7163	0.574704	2.06765	0.295627
1.72456	0.566588	2.09453	0.279543
1.73673	0.554788	2.10282	0.274723
1.7382	0.553373	2.10705	0.272287
1.74002	0.55162	2.14633	0.250467
1.76897	0.524305	2.14966	0.248683
1.77762	0.516316	2.15633	0.245136
1.77771	0.516234	2.17389	0.23599
1.79759	0.49821	2.17493	0.235459
1.79846	0.497438	2.1839	0.2309
1.80705	0.489794	2.1867	0.229493
1.80986	0.487307	2.19627	0.22473
1.81576	0.482121	2.22784	0.209572
1.82455	0.47447	2.24136	0.203332
1.83456	0.465864	2.27915	0.186685
1.85705	0.446922	2.30022	0.177893
1.86608	0.439472	2.33396	0.164516
1.87848	0.429387	2.34583	0.160008
1.88373	0.425164	2.3709	0.150823
1.93282	0.387147	2.39271	0.143188
1.9634	0.364752	2.39294	0.143111
1.99902	0.339901	2.421	0.133765
2.06802	0.295405	2.42648	0.131998
2.07193	0.293019	2.4329	0.129954
2.078	0.289354	2.46751	0.119388
2.07856	0.289019	2.50542	0.108649
2.08615	0.284487	2.51022	0.107349
2.09702	0.27809	2.51451	0.106199
2.10236	0.274988	2.55328	0.0962617
2.10329	0.274452	2.57609	0.0907915
2.10364	0.274249	2.5771	0.0905564
2.12053	0.26464	2.60063	0.0852049
2.12872	0.260075	2.61064	0.0830119
2.14582	0.250741	2.62072	0.0808503
2.15276	0.247027	2.64136	0.0765767
2.17152	0.237207	2.65039	0.0747703
2.20811	0.218944	2.65602	0.0736608
2.21742	0.214479	2.65895	0.0730887
2.23668	0.205474	2.66184	0.0725298
2.25097	0.198989	2.66564	0.0718
2.31896	0.170358	2.66744	0.071456
2.31973	0.170056	2.67544	0.0699453
2.32404	0.168363	2.68956	0.0673455
2.34522	0.160238	2.73293	0.0598739
2.35681	0.155931	2.73424	0.0596596
2.37085	0.150841	2.75541	0.0562927
2.37141	0.15064	2.78608	0.0517053
2.38965	0.144241	2.82367	0.0465322
2.41109	0.137006	2.83539	0.0450136
2.41169	0.136806	2.83719	0.0447849
2.41666	0.135174	2.85724	0.0423
2.42237	0.13332	2.85736	0.0422856
2.42961	0.130998	2.85836	0.0421646
2.45019	0.124585	2.86827	0.0409845
2.45269	0.123824	2.87936	0.0396998
